Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
19TGi5QfX6Xj1GuRvStcQ5,"451DVjaBuGYfvDfvG9MxaG,5pIapcAHb6WV4fUjfQchMf,6a7aRbyLNHHiwqgLh87Mpy","Simbolos","Curso Básico de Poesía","Rapsusklei,Sharif,Juaninacka",2014-10-22,194904,36,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"boom bap espanol,rap conciencia,spanish hip hop",0.62,0.745,4,-6.832,0,0.291,0.39,0,0.177,0.682,94.331,4
0cAJMbqcT7PZZ2FtlRZD0D,"451DVjaBuGYfvDfvG9MxaG,5pIapcAHb6WV4fUjfQchMf,6a7aRbyLNHHiwqgLh87Mpy","Enero","Curso Básico de Poesía","Rapsusklei,Sharif,Juaninacka",2014-10-22,323440,46,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"boom bap espanol,rap conciencia,spanish hip hop",0.711,0.629,10,-6.289,0,0.209,0.522,0,0.138,0.696,89.989,4
2THlf4MhAOjn2OpGCmOyUW,"451DVjaBuGYfvDfvG9MxaG","A Fuego","Melancolía","Rapsusklei",2012-12-12,214543,41,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"boom bap espanol,rap conciencia,spanish hip hop",0.725,0.832,2,-4.239,0,0.353,0.127,0,0.0768,0.646,88.367,4
6tR7jCnOKTWzhIMbDdXgSu,"4h0s1nZFTuIRkkTpAI1F7I","No Puedo","Licor Amor & Jazz","Gonzalo Genek",2015-09-07,181340,55,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"peruvian hip hop,trap peruano",0.787,0.577,5,-8.971,1,0.256,0.645,0,0.112,0.686,86.052,4
3B56Mr3QophjrI2hB9R2qc,"4h0s1nZFTuIRkkTpAI1F7I","Amor Sin Contrato","Flow Amazing","Gonzalo Genek",2019-05-29,92783,58,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"peruvian hip hop,trap peruano",0.773,0.609,4,-9.277,0,0.413,0.635,0.000187,0.26,0.885,88.183,4
0DjSa6czo5ywsf6iCtZW5A,"2fiiGUBgPsIKDCE0bTthnl","Cannabis","El Vals Del Obrero","Ska-P",1996-03-01,265426,56,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"ska,spanish rock",0.563,0.913,7,-2.741,1,0.0543,0.176,0.00000824,0.107,0.952,120.884,4
7Lgarpf1OqaXsUTjKZ34mK,"5ZqnEfVdEGmoPxtELhN7ai","Me Falta el Aliento","Estopa","Estopa",1999-10-18,218173,57,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"pop flamenco,rumba,spanish pop",0.53,0.748,0,-9.731,1,0.112,0.204,0.000222,0.338,0.632,124.875,4
0p3rxgmQPN5y6QEMzliGZc,"2fiiGUBgPsIKDCE0bTthnl","Mis Colegas","Que Corra La Voz","Ska-P",2002-05-27,251440,54,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"ska,spanish rock",0.532,0.96,7,-2.188,1,0.0487,0.00151,0.00000529,0.0639,0.689,163.841,4
1B2KqBbo71jf5n3lftM6G2,"0wppCmJl3glHZZScLcs4gn","Inés","De Espaldas Al Mundo","Boikot",2002,145213,43,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"hardcore punk espanol,punk catala,punk urbano,rock en asturiano,spanish punk",0.572,0.899,4,-4.88,0,0.0633,0.00265,0.000384,0.0967,0.857,155.052,4
4kJP8Z888wREJ8bRMWNMuk,"3bgsNtcf5d5h9jbQbohfBK","La vereda de la puerta de atrás","Yo, Minoría Absoluta","Extremoduro",2002,243320,63,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"indie extremena,spanish rock",0.403,0.893,9,-2.735,0,0.0474,0.437,0.000173,0.11,0.527,141.194,4
0tnUWBM4TDh9YiOh4XWPfF,"13JJKrUewC1CJYmIDXQNoH","Vino en Mi Jeringa","Grandes Exitos / Greatest Hits","El Cuarteto De Nos",2004-05-01,216213,32,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rock uruguayo",0.506,0.766,0,-9.052,1,0.0382,0.237,0,0.112,0.453,160.071,4
2qOvJOOTDDT4BzuN6gs9uE,"13JJKrUewC1CJYmIDXQNoH","Vino en Mi Jeringa","Barranca Abajo","El Cuarteto De Nos",1995-06-01,208281,26,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rock uruguayo",0.531,0.767,2,-9.796,1,0.0564,0.0338,0,0.129,0.791,97.419,4
6DWAOntbxkpsgKs9iJDEhW,"3bgsNtcf5d5h9jbQbohfBK","Locura transitoria","Para todos los públicos","Extremoduro",2013-11-08,494773,50,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"indie extremena,spanish rock",0.433,0.638,6,-9.331,0,0.0517,0.226,0.0862,0.119,0.35,137.81,4
4ejxQjTq8KyjfEHt6NbrYc,"0ChnnP8vWVXGxmfUfFYeND","Muerto Pero Vivo - En Vivo","Muerto Pero Vivo (En Vivo)","Cuatro Pesos de Propina",2016-01-05,139533,20,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"musica popular uruguaya,reggae uruguayo,rock uruguayo",0.644,0.92,0,-5.149,1,0.0784,0.0806,0.000129,0.904,0.794,110.95,4
3KCh9BNkDmh5NIr36w3ERX,"7F9Bd5X4sxdwWRJVpbfMtb","Represento","Doce Lunas","ZPU",2013-11-11,295810,29,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap conciencia,spanish hip hop",0.407,0.865,6,-4.379,1,0.437,0.676,0,0.205,0.372,80.131,4
3N17UG6Afw3DxXRcAmkOw5,"7F9Bd5X4sxdwWRJVpbfMtb,6X97A7Vfil4DrnAxEJBPc2,6vuZePQX5LQJGq4SGIUMFR","Un Día de Furia","Doce Lunas","ZPU,Legendario,Locus",2013-11-11,280783,19,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap conciencia,spanish hip hop",0.647,0.99,0,-2.171,1,0.319,0.21,0,0.355,0.592,92.909,4
6KL2AJqqZhmGeQHBzHq92X,"7F9Bd5X4sxdwWRJVpbfMtb,1Abdd0HWgxRUD0CjlLr1Lh","Ángel Guardián","Contradicziones","ZPU,Diana Feria",2008-03-11,275493,34,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap conciencia,spanish hip hop",0.655,0.606,11,-4.784,0,0.124,0.567,0,0.436,0.199,94.024,4
3rvpRbeo8H1hwxtuj6REcp,"7F9Bd5X4sxdwWRJVpbfMtb","Mamá Me Dijo","Contradicziones","ZPU",2008-03-11,233120,37,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap conciencia,spanish hip hop",0.687,0.784,7,-3.741,1,0.217,0.382,0,0.084,0.948,84.961,4
745kmHSwugfDhult82d47J,"6vuZePQX5LQJGq4SGIUMFR,79vkBFesydiI0Gfueb4xEw,7F9Bd5X4sxdwWRJVpbfMtb,3m1an5fzquhCtk4UnhmLmc,5iQNy7hQGe1suvNOQz19Jz","Respeta Tus Sueños","Locus","Locus,Club 4,ZPU,El Chojin,AMBKOR",2019-05-03,269973,30,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap conciencia,spanish hip hop",0.558,0.86,8,-6.346,0,0.277,0.0371,0,0.235,0.638,90.899,4
5rGXHIBXrINjQuab5zLLKM,"7F9Bd5X4sxdwWRJVpbfMtb","Mi Mejor Amigo","Espejo","ZPU",2016-11-11,291811,38,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap conciencia,spanish hip hop",0.586,0.781,7,-7.459,0,0.303,0.484,0,0.103,0.44,146.039,4
4Z1p2M8ycX5CGzovCXr1QL,"56n1NeXsTOOxjX3Z4lVMTJ,6uFTGm4t8Z6tXyCm22sLQM","Todo Lo Que Importa","Sin Miedo a Vivir (Extended Version)","SFDK,Fyahbwoy",2014-12-16,248106,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap politico,rap underground espanol,spanish hip hop",0.703,0.802,6,-7.319,0,0.241,0.0603,0,0.0716,0.727,88.672,4
381KeLD7eIbeSEzQmxRs7x,"4r7GFgk8H9WJAdbuDA1g3J","Non é verán de Estrella Damm","Non É Verán de Estrella Damm","Ezetaerre",2017-06-29,284224,31,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap galego",0.69,0.88,1,-4.996,1,0.128,0.718,0,0.0853,0.758,94.995,4
4EtriYD2qsXOHLCtN9K4db,"2eEmsgWmUFMbtU7agJpnjY,348pk4o3EhKmsSahzuClSf","Don","Hotel Miranda!","Miranda!,CA7RIEL",2023-04-19,189567,52,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"electronica argentina,latin alternative,latin rock,pop electronico,rock en espanol,argentine indie,trap argentino",0.779,0.868,8,-4.718,0,0.0612,0.173,0.0000101,0.172,0.97,121.053,4
4gRu8e9ohJhZx4i1DByb56,"5duXcUlwdTvVHJTLWJa2j1","Estudiar y Trabajar","Juventud Americana","Ases Falsos",2012-10-24,184733,37,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"chilean indie,chilean rock,latin rock",0.619,0.479,10,-5.177,1,0.0331,0.0486,0,0.115,0.877,124.112,4
0SG4xDNll1vn1JgIXBDvda,"56n1NeXsTOOxjX3Z4lVMTJ,7GmXwGXJSsmWTkCyk5Twux","Señores en el Brunch","Inkebrantable","SFDK,Kase.O",2023-03-10,198906,51,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap politico,rap underground espanol,spanish hip hop",0.808,0.726,7,-5.895,1,0.33,0.325,0,0.196,0.841,119.819,4
0bd6dXLLP9gU9R7ExxtJPi,"1umerBh1KcDTAlg5OI6hak","Pandora","Pandora","Mala Praxis",2021-07-11,141962,30,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap politico",0.802,0.816,9,-3.214,1,0.0674,0.804,0,0.055,0.543,80.299,4
3my6Uz9RmXcJB7yEnrth7C,"7x83XhcMbOTl1UdYsPTuZM","Underground","Swordfishtrombones","Tom Waits",1983-09-01,120373,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"folk,singer-songwriter",0.766,0.323,5,-17.026,0,0.0656,0.113,0.00418,0.0936,0.765,155.957,4
0eCwAiq4qzQJJgQVaqUaCN,"5xegBBY3vjR75woVR9kiy7","Swaggin' at the Partment","High As Fuck","Ghostface Playa",2020-04-06,124540,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"drift phonk",0.533,0.948,1,-4.832,0,0.0681,0.00574,0.874,0.476,0.406,92.571,4
6oytv9amMEx3pxSw9UmEtv,"2fiiGUBgPsIKDCE0bTthnl","El Gato Lopez","El Vals Del Obrero","Ska-P",1996-03-01,160626,53,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"ska,spanish rock",0.605,0.989,0,-1.68,1,0.0901,0.069,0,0.33,0.727,110.103,4
0vLJOfGD9un0zK5K4UlTO4,"75VXrmAmJCcQKyhDarGE6F","La Soledad Comienza","El Soñador Elegido","Xhelazz",2007-09-26,249360,38,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap conciencia,rap underground espanol,spanish hip hop",0.634,0.917,8,-4.13,1,0.216,0.0308,0,0.106,0.626,90.938,4
3Hh2NDo6xmxPZEVQ4E7NOT,"13JJKrUewC1CJYmIDXQNoH","No Somos Latinos","Cortamambo","El Cuarteto De Nos",2000,196160,39,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rock uruguayo",0.442,0.849,2,-4.005,1,0.0854,0.0109,0,0.168,0.696,192.203,4
5mnpMkzp3Z2RCCbwIEZCbv,"1SwmXTElW9TlkK2Rydgb4D","Phonky Town","Phonky Town","PlayaPhonk",2021-03-16,141343,66,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"drift phonk",0.805,0.816,1,-4.685,1,0.346,0.363,0.826,0.121,0.338,124.966,4
03y045SZqaC94yfXl1cU4E,"0oeiA5U9u1U45Gos5cywUU,3DCWeG2J1fZeu0Oe6i5Q6m","Petrouchka (feat. PLK)","Avec le temps","Soso Maness,PLK",2021-06-04,189933,59,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"french hip hop,pop urbaine,rap francais,rap marseille,rap conscient",0.624,0.802,6,-4.818,1,0.311,0.0597,0,0.252,0.818,133.888,4
6kenOvzeNY6GxXTWKic1wd,"7Gz6VlTVwlNtBNMYV4OI3w,7ulnU80aA4UleNCZ95c4PE","Fuego","Viva La Kid","Shotgun Willy,TRAQULA",2021-08-06,164798,49,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"meme rap",0.773,0.845,1,-2.494,0,0.054,0.322,0,0.135,0.612,134.98,4
22toXgOAFtz2vQaBTn8T9x,"13JJKrUewC1CJYmIDXQNoH","Manfreddi","Grandes Exitos / Greatest Hits","El Cuarteto De Nos",2004-05-01,168680,28,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rock uruguayo",0.489,0.155,7,-14.73,1,0.0507,0.901,0,0.108,0.843,176.318,3
0Gsw1SddS8flrLquzTLxkH,"5SU7A8zUc2besWu6gs0Ysi","6 Días de Asueto","Formidable","Riki Musso",2014-07-03,162212,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rock uruguayo,uruguayan indie",0.531,0.675,6,-5.591,1,0.162,0.131,0.0000305,0.173,0.261,146.612,5
0RE4crnT3jRms1xxVlEZx2,"46wEUZyujVrFSrdCnTKQmV","Bad boy","Loud","Marwa Loud",2018-03-09,187844,68,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"french hip hop,pop urbaine,r&b francais",0.796,0.496,9,-8.165,0,0.0388,0.431,0.00000551,0.0781,0.716,97.988,4
0ZICpziYDXDYmQ38hgJuXE,"5ZNxiPcbKgaNcBrERMpqeu","La posada de los muertos","Gaia II (Edicion lujo)","Mägo de Oz",2005-12-13,284960,59,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"celtic metal,latin rock,medieval rock,rock en espanol,spanish folk metal,spanish metal",0.443,0.923,0,-3.043,1,0.0709,0.00146,0,0.0868,0.554,146.082,4
4tFYyQurNsy2ST5IfgeKhs,"2FURpqYsZpi99ySpKCOyQE","I si demà no tornara","Coratge","Obrint Pas",2011-04-18,282986,28,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"hardcore punk espanol,musica valenciana,punk catala,rock catala,ska catala",0.491,0.975,11,-3.714,0,0.124,0.0635,0,0.206,0.889,180.003,4
37l4Qgcn1CuGlXx0jKhLpi,"13JJKrUewC1CJYmIDXQNoH","Caminamos","Habla Tu Espejo","El Cuarteto De Nos",2014-10-06,211506,39,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rock uruguayo",0.734,0.752,9,-6.049,0,0.0386,0.00859,0.0000184,0.0852,0.541,117.998,4
1XekWoZnWxXD7yZODzIDmo,"13JJKrUewC1CJYmIDXQNoH","Whisky en Uruguay","Habla Tu Espejo","El Cuarteto De Nos",2014-10-06,189133,37,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rock uruguayo",0.721,0.622,0,-6.627,1,0.0256,0.765,0.000249,0.117,0.334,102.907,4
4mQhKCxIWCdF8oDFnWZ47c,"13JJKrUewC1CJYmIDXQNoH","El Día Que Artigas Se Emborrachó","Grandes Exitos / Greatest Hits","El Cuarteto De Nos",2004-05-01,173373,32,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rock uruguayo",0.599,0.797,2,-7.772,1,0.0575,0.0158,0,0.316,0.909,159.988,4
3giKdDV3Kf8omC3dAsYhaL,"3wpQRNNzFhrY7iBPCfsL8C","Борода","Мазер раша","Zmey Gorynich",2018-07-06,232016,21,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"russian folk metal",0.629,0.957,11,-4.767,1,0.146,0.0054,0.00000778,0.491,0.706,150.034,4
0ZE9OMXrBODYPdXD9OM47q,"5xegBBY3vjR75woVR9kiy7","BACKWARDS","BACKWARDS","Ghostface Playa",2023-03-17,120685,25,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"drift phonk",0.506,0.935,9,-2.457,1,0.0459,0.0171,0.00000313,0.186,0.281,174.952,4
13VEtVCYfLTVsq5STs3SlW,"5YCc6xS5Gpj3EkaYGdjyNK","LUZ DELITO","CARAVANA","WOS",2019-10-04,155867,56,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"argentine indie,trap argentino",0.583,0.977,9,-2.674,1,0.277,0.276,0,0.544,0.704,89.965,4
0EMJ0Vs5E6VchaJuLRKdfq,"5SU7A8zUc2besWu6gs0Ysi","La Flor de la Sandía (Frutas en el Aire)","Formidable","Riki Musso",2014-07-03,209663,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rock uruguayo,uruguayan indie",0.676,0.698,0,-5.498,1,0.0343,0.0783,0,0.116,0.863,130.998,4
2kHMrSmCFjxS76sQnhdxfJ,"13JJKrUewC1CJYmIDXQNoH","El lado soleado de la calle","Porfiado","El Cuarteto De Nos",2012-04-27,250306,54,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rock uruguayo",0.639,0.933,0,-3.32,1,0.0301,0.132,0,0.312,0.949,130.011,4
54BzdXywkL08S9uxFuqwWQ,"5SU7A8zUc2besWu6gs0Ysi","Nuestro Aporte","Formidable","Riki Musso",2014-07-03,200551,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rock uruguayo,uruguayan indie",0.94,0.725,7,-7.395,1,0.0472,0.0102,0.000806,0.0565,0.978,121.993,4
4cdo24WodaLQMdYrMa8KaJ,"5h12OrXotCPo7Ze3hFKYQK","Nadie Pone Fin","Dibujo Libre","Antílopez",2018-09-07,205252,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"flamenco fusion",0.845,0.773,7,-4.974,0,0.0326,0.00486,0.0778,0.125,0.761,115.998,4
7DQfrqIhMwLvoQSdtWknOh,"4addhXUTAFQt34YfgIxXm0","Code Red","Code Red","Dr. Phonics",2016-07-30,199058,41,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"speedrun",0.482,0.972,1,-2.94,1,0.109,0.000561,0.0442,0.0616,0.743,170.042,4
436ZEAYaedGUIUAfrFa6SH,"3wpQRNNzFhrY7iBPCfsL8C","Сорочинская ярмарка","Мазер раша","Zmey Gorynich",2018-07-06,237147,22,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"russian folk metal",0.614,0.975,6,-3.466,0,0.0834,0.000341,0.00000451,0.64,0.369,110.101,4
6wvZKqzwmBZBBuBmgFi9Rd,"2hTQqzOpCWq5mklgL7jiQg","Bella Ciao de Libertad","Far Cry 6: The Music of Yara (From the Far Cry 6 Original Game Soundtrack)","La Sonora Yarana",2021-10-07,171434,41,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"",0.545,0.82,9,-3.744,0,0.0412,0.34,0.0000104,0.213,0.701,107.87,4
3mR3YUKYS7MWCrjKiUFYop,"1QOKIsJjvDd9sHkSj96fI3","Cotidianidad","M-42","Orión",2022-06-24,226347,35,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"",0.601,0.771,7,-5.231,1,0.031,0.169,0,0.11,0.87,94.994,4
675IFHR3rOjk7agtkH7UJP,"71rwNUEGTCxC7OdIsjt6Mx","The Most Mysterious Song on the Internet","The Most Mysterious Song on the Internet","Scooter",2019-12-05,187470,11,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"",0.551,0.777,7,-9.254,1,0.0352,0.146,0.00224,0.095,0.417,130.001,4
4RMRDTEu39u9G4XrrEGiXf,"0ykT1si9XRFPmEvWOnf4YI","Rasputin (heavy demo version)","Rasputin","Turisas",2007-08-31,233360,32,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"folk metal,nordic folk metal,power metal,slavic folk metal,symphonic metal,viking metal",0.346,0.958,11,-2.391,0,0.113,0.0000708,0.000488,0.29,0.634,81.062,4
6TSjtPuHtAlS8AHkOu8AQU,"4z2t6LMcloTFkHCFSbJqO7","Mundo Hipócrita","Mundo Hipócrita","Green A",2014-12-27,240195,37,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap conciencia",0.894,0.622,8,-5.811,1,0.299,0.103,0.0000011,0.0974,0.696,96.96,4
7qfWb1KWbSssLMhfTsyT3C,"6UxRTv50D72zPHkYN6AWBQ","They Took the Like","Olschool Album","BloodyD",2019-07-16,104600,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"",0.662,0.692,5,-5.022,0,0.209,0.0176,0.788,0.159,0.487,165.117,4
7CHDC5kUFQwIHsK1hhGpol,"5SU7A8zUc2besWu6gs0Ysi","Criminal","Formidable","Riki Musso",2014-07-03,189074,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rock uruguayo,uruguayan indie",0.469,0.802,4,-4.22,0,0.0619,0.0486,0.292,0.345,0.682,164.982,3
7AzlLxHn24DxjgQX73F9fU,"4Gso3d4CscCijv0lmajZWs","No Idea","Heaven Or Hell","Don Toliver",2020-03-13,154424,81,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap",0.652,0.631,6,-5.718,0,0.0893,0.524,0.000579,0.165,0.35,127.998,4
3EqqRfm2hQpui26Tz5yBtd,"13JJKrUewC1CJYmIDXQNoH","El Empleado y la Muerte","Barranca Abajo","El Cuarteto De Nos",1995-06-01,151044,22,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rock uruguayo",0.466,0.568,1,-13.037,1,0.0314,0.0833,0,0.358,0.515,157.631,4
0QTZidHShfs4zKlijYitPu,"17mUKWvU6t1q16LZAS0ljX","Adiós Buenos Aires","Gemini (Deluxe Edition)","Dominic",2015-06-14,205274,27,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"norwegian hardcore",0.543,0.979,1,-2.928,0,0.117,0.0448,0,0.313,0.769,149.943,4
6cNSOKvw5hYVrOCrLw8joJ,"0SCbttzoZTnLFebDYmAWCm,3UBvyQF5Hipou6Pm7wncxr","Dream On (Glee Cast Version) (feat. Neil Patrick Harris)","Glee: The Music, Volume 3 Showstoppers","Glee Cast,Neil Patrick Harris",2010-05-18,274133,45,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"glee club,post-teen pop,hollywood",0.417,0.622,3,-4.706,1,0.0299,0.0128,0.00000246,0.614,0.224,154.022,4
1xsYj84j7hUDDnTTerGWlH,"7Ey4PD4MYsKc5I2dolUwbH","Dream On","Aerosmith","Aerosmith",1973-01-05,267596,82,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"album rock,classic rock,hard rock,rock",0.392,0.476,1,-7.583,1,0.0249,0.397,0.000163,0.309,0.234,78.031,4
1vgfNhZVIU37PVkLXSuek6,"0ChnnP8vWVXGxmfUfFYeND","Solari","Se Está Complicando","Cuatro Pesos de Propina",2007-03-10,235946,36,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"musica popular uruguaya,reggae uruguayo,rock uruguayo",0.736,0.73,9,-4.528,0,0.0304,0.0658,0,0.041,0.964,104.006,4
0uCKawvDKjr0AegelrzSuX,"13JJKrUewC1CJYmIDXQNoH","El aprendiz","Habla Tu Espejo","El Cuarteto De Nos",2014-10-06,236613,49,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rock uruguayo",0.573,0.658,1,-5.557,0,0.0396,0.0195,0,0.209,0.481,105.052,4
3xdzopoC8RLPrY8lKs0MSa,"53nmySG01mYmqoUx3fKymx","30 Monedas","30 Monedas","Los Estramboticos",2018-01-26,220162,36,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"latin alternative,latin ska,mexican rock,rock en espanol,ska mexicano",0.643,0.908,4,-5.878,0,0.0406,0.000262,0.0000393,0.23,0.876,162.02,4
6XxIFsqBxiUct0UK7deoJ0,"14lvrkdaXxggonwjKZpePM","Carnavalintro","El Otro","Chano",2018-12-17,190813,54,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"argentine telepop,cumbia pop,pop argentino",0.588,0.885,6,-4.356,0,0.221,0.141,0,0.339,0.776,190.198,4
6nqdgUTiWt4JbABDurkxMI,"0snouHYzOWSgxRBYMQsa3H","Sahara","Sahara","Hensonn",2021-11-16,171384,71,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"drift phonk,ukrainian phonk",0.615,0.521,2,-9.488,1,0.0318,0.146,0.772,0.11,0.045,115.016,4
3luzfQAgpTWihtYQN5XBmO,"0wppCmJl3glHZZScLcs4gn","Gasolina, Vidrio y Mecha","Lágrimas de Rabia (Edición Exclusiva Spotify)","Boikot",2012-10-01,200986,23,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"hardcore punk espanol,punk catala,punk urbano,rock en asturiano,spanish punk",0.276,0.954,0,-3.165,1,0.24,0.00423,0,0.403,0.419,79.994,4
2ksyzVfU0WJoBpu8otr4pz,"5hKGLu4Ik88FzWcTPhWNTN","METAMORPHOSIS","METAMORPHOSIS","INTERWORLD",2021-11-25,142839,80,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"phonk brasileiro",0.593,0.641,7,-12.727,0,0.0992,0.426,0.901,0.122,0.147,175.014,4
5jW3rF4URMdK7tO2xjS5EI,"3vQ0GE3mI0dAaxIMYe5g7z","Tal Vez","Homerun","Paulo Londra",2019-05-23,263899,75,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"argentine hip hop,trap argentino,trap latino,urbano latino",0.855,0.649,8,-2.443,1,0.151,0.25,0,0.0801,0.741,161.986,4
